MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage_was_missing,MasVnrArea_was_missing,BsmtQual_was_missing,BsmtCond_was_missing,BsmtExposure_was_missing,BsmtFinType1_was_missing,BsmtFinType2_was_missing,Electrical_was_missing,FireplaceQu_was_missing,GarageType_was_missing,GarageYrBlt_was_missing,GarageFinish_was_missing,GarageQual_was_missing,GarageCond_was_missing,TotalBsmtSF_log,1stFlrSF_log,LotArea_log,GrLivArea_log,LotFrontage_log,BsmtUnfSF_log,GarageArea_log,MasVnrArea_nonzero,BsmtFinSF1_nonzero,BsmtFinSF2_nonzero,2ndFlrSF_nonzero,LowQualFinSF_nonzero,BsmtFullBath_nonzero,BsmtHalfBath_nonzero,HalfBath_nonzero,Fireplaces_nonzero,WoodDeckSF_nonzero,OpenPorchSF_nonzero,EnclosedPorch_nonzero,3SsnPorch_nonzero,ScreenPorch_nonzero,PoolArea_nonzero,MiscVal_nonzero,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,HouseAge,YearsSinceRemod,Remodeled,TotalArea,HasLotFrontage,LogGrLivArea,LogTotalArea,LogLotArea,QualArea,SalePrice
20,70.0,11200,4,3,5,5,1965,1965,0.0,3,3,3,3,1,3,906.0,1,0.0,134,1040,5,5,1040,0.0,0.0,1040,1.0,0.0,1,0.0,3,1,3,5,7,0.0,4,1965.0,1,384,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1040.0,6.947937068614969,9.32375833901174,6.947937068614969,70.0,134.0,384.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,43,43,0,3504.0,1,6.947937068614969,8.16194579946869,9.32375833901174,5200,129500
60,85.0,11924,3,3,9,5,2005,2006,286.0,5,3,5,3,1,6,998.0,1,0.0,177,1175,5,5,1182,1142.0,0.0,2324,1.0,0.0,3,0.0,4,1,5,11,7,2.0,4,2005.0,3,736,3,3,3,147.0,21.0,0.0,0.0,0.0,0.0,0.0,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.0,7.075808863978387,9.386392315756542,7.751475318021456,85.0,177.0,736.0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,6559.0,1,7.751475318021456,8.788745881938135,9.386392315756542,20916,345000
20,71.0,12968,2,3,5,6,1962,1962,0.0,3,3,3,3,1,5,737.0,1,0.0,175,912,3,5,912,0.0,0.0,912,1.0,0.0,1,0.0,2,1,3,4,7,0.0,4,1962.0,1,352,3,3,3,140.0,0.0,0.0,0.0,176.0,0.0,0.0,9,2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0,912.0,6.816735880594968,9.470317173335742,6.816735880594968,71.0,175.0,352.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,46,46,0,3088.0,1,6.816735880594968,8.035602692918582,9.470317173335742,4560,144000
20,91.0,10652,3,3,7,5,2006,2007,306.0,4,3,4,3,3,1,0.0,1,0.0,1494,1494,5,5,1494,0.0,0.0,1494,0.0,0.0,2,0.0,3,1,4,7,7,1.0,4,2006.0,3,840,3,3,3,160.0,33.0,0.0,0.0,0.0,0.0,0.0,8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494.0,7.3098814858247865,9.273596821611198,7.3098814858247865,91.0,1494.0,840.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,5322.0,1,7.3098814858247865,8.579792333172758,9.273596821611198,10458,279500
20,73.0,10920,3,3,6,5,1960,1960,212.0,3,3,3,3,1,4,733.0,1,0.0,520,1253,3,5,1253,0.0,0.0,1253,1.0,0.0,1,1.0,2,1,3,5,7,1.0,2,1960.0,1,352,3,3,3,0.0,213.0,176.0,0.0,0.0,0.0,0.0,5,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1253.0,7.134093721192866,9.298442820197728,7.134093721192866,73.0,520.0,352.0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48,48,0,4111.0,1,7.134093721192866,8.321664807135,9.298442820197728,7518,157000
45,51.0,6120,4,3,7,8,1929,2001,0.0,3,3,3,3,1,1,0.0,1,0.0,832,832,5,4,854,0.0,0.0,854,0.0,0.0,1,0.0,2,1,3,5,7,0.0,4,1991.0,2,576,3,3,3,48.0,112.0,0.0,0.0,0.0,0.0,0.0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,832.0,6.75110146893676,8.71948076085107,6.75110146893676,51.0,832.0,576.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,78,6,1,3116.0,1,6.75110146893676,8.044626279767337,8.71948076085107,5978,132000
20,73.0,11241,3,3,6,7,1970,1970,180.0,3,3,3,3,1,5,578.0,1,0.0,426,1004,5,5,1004,0.0,0.0,1004,1.0,0.0,1,0.0,2,1,3,5,7,1.0,3,1970.0,2,480,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,700.0,3,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.0,6.912742820493176,9.32741204356202,6.912742820493176,73.0,426.0,480.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,40,0,3492.0,1,6.912742820493176,8.158516244806831,9.32741204356202,6024,149000
90,72.0,10791,4,3,4,5,1967,1967,0.0,3,3,3,3,1,1,0.0,1,0.0,0,0,3,5,1296,0.0,0.0,1296,0.0,0.0,2,0.0,2,2,3,6,7,0.0,4,1967.0,2,516,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,500.0,10,2006,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.0,7.167809184316444,9.286560397887591,7.167809184316444,72.0,0.0,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,39,39,0,3108.0,1,7.167809184316444,8.042056410058754,9.286560397887591,5184,90000
20,66.0,13695,4,3,5,5,2004,2004,0.0,3,3,3,3,1,6,646.0,1,0.0,468,1114,5,5,1114,0.0,0.0,1114,1.0,0.0,1,1.0,3,1,4,6,7,0.0,4,2004.0,2,576,3,3,3,0.0,102.0,0.0,0.0,0.0,0.0,0.0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1114.0,7.016609683894219,9.524859098381523,7.016609683894219,66.0,468.0,576.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,0,3918.0,1,7.016609683894219,8.273591798199632,9.524859098381523,5570,159000
20,70.0,7560,4,3,5,6,1958,1965,0.0,3,3,3,3,1,2,504.0,1,0.0,525,1029,3,5,1339,0.0,0.0,1339,0.0,0.0,1,0.0,3,1,3,6,6,0.0,4,1958.0,1,294,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1029.0,7.200424892944957,8.93075873555827,7.200424892944957,70.0,525.0,294.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,1,4001.0,1,7.200424892944957,8.294549515143679,8.93075873555827,6695,139000
60,101.0,14215,3,3,8,5,2005,2006,380.0,4,3,5,3,3,1,0.0,1,0.0,1158,1158,5,5,1158,1218.0,0.0,2376,0.0,0.0,3,1.0,4,1,4,9,7,1.0,4,2005.0,3,853,3,3,3,240.0,154.0,0.0,0.0,0.0,0.0,0.0,11,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158.0,7.055312843339752,9.562123369834488,7.773594467360194,101.0,1158.0,853.0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,6763.0,1,7.773594467360194,8.81936971001847,9.562123369834488,19008,325300
45,57.0,7449,4,3,7,7,1930,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,637,637,5,3,1108,0.0,0.0,1108,0.0,0.0,1,0.0,3,1,4,6,7,1.0,4,1930.0,1,280,3,3,1,0.0,0.0,205.0,0.0,0.0,0.0,0.0,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.0,7.011213987350367,8.915969311373605,7.011213987350367,57.0,637.0,280.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,77,57,1,3133.0,1,7.011213987350367,8.050065422915965,8.915969311373605,7756,139400
20,75.0,9742,4,3,8,5,2002,2002,281.0,4,3,4,3,1,1,0.0,1,0.0,1777,1777,5,5,1795,0.0,0.0,1795,0.0,0.0,2,0.0,3,1,4,7,7,1.0,4,2002.0,2,534,3,3,3,171.0,159.0,0.0,0.0,0.0,0.0,0.0,9,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.0,7.493317248862145,9.184304357425342,7.493317248862145,75.0,1777.0,534.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6,0,5901.0,1,7.493317248862145,8.683046555502886,9.184304357425342,14360,230000
120,44.0,4224,4,3,5,7,1976,1976,0.0,3,3,4,3,1,6,840.0,1,0.0,200,1040,3,5,1060,0.0,0.0,1060,1.0,0.0,1,0.0,3,1,3,6,7,1.0,3,1976.0,2,572,3,3,3,100.0,110.0,0.0,0.0,0.0,0.0,0.0,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.0,6.966967138613983,8.348774539791274,6.966967138613983,44.0,200.0,572.0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,0,3732.0,1,6.966967138613983,8.224967478914584,8.348774539791274,5300,129900
20,71.0,8246,3,3,5,8,1968,2001,0.0,3,4,3,3,2,3,188.0,5,668.0,204,1060,5,5,1060,0.0,0.0,1060,1.0,0.0,1,0.0,3,1,4,6,7,1.0,3,1968.0,1,270,3,3,3,406.0,90.0,0.0,0.0,0.0,0.0,0.0,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.0,6.966967138613983,9.017604776833355,6.966967138613983,71.0,204.0,270.0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,42,9,1,3450.0,1,6.966967138613983,8.146419323098003,9.017604776833355,5300,154000
20,110.0,14230,4,3,8,5,2007,2007,640.0,4,3,4,3,1,1,0.0,1,0.0,1566,1566,5,5,1600,0.0,0.0,1600,0.0,0.0,2,0.0,3,1,4,7,7,1.0,4,2007.0,3,890,3,3,3,0.0,56.0,0.0,0.0,0.0,0.0,0.0,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566.0,7.3783837129967145,9.56317796268366,7.3783837129967145,110.0,1566.0,890.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,5656.0,1,7.3783837129967145,8.640648995343156,9.56317796268366,12800,256300
20,60.0,7200,4,3,5,7,1951,2000,0.0,3,3,3,3,2,4,234.0,3,486.0,180,900,3,5,900,0.0,0.0,900,0.0,1.0,1,0.0,3,1,4,5,7,0.0,4,2005.0,2,576,3,3,3,222.0,32.0,0.0,0.0,0.0,0.0,0.0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900.0,6.803505257608338,8.881975184248867,6.803505257608338,60.0,180.0,576.0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,59,10,1,3276.0,1,6.803505257608338,8.094683648698815,8.881975184248867,4500,134800
20,98.0,11478,4,3,8,5,2007,2008,200.0,4,3,5,3,1,6,1218.0,1,0.0,486,1704,5,5,1704,0.0,0.0,1704,1.0,0.0,2,0.0,3,1,4,7,7,1.0,4,2008.0,3,772,3,3,3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.0,7.4413203897176174,9.348274558065496,7.4413203897176174,98.0,486.0,772.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,5884.0,1,7.4413203897176174,8.680162019694377,9.348274558065496,13632,306000
20,47.0,16321,3,3,5,6,1957,1997,0.0,3,3,3,3,4,4,1277.0,1,0.0,207,1484,3,5,1600,0.0,0.0,1600,1.0,0.0,1,0.0,2,1,3,6,7,2.0,4,1957.0,1,319,3,3,3,288.0,258.0,0.0,0.0,0.0,0.0,0.0,12,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484.0,7.3783837129967145,9.700269170029188,7.3783837129967145,47.0,207.0,319.0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,9,1,5003.0,1,7.3783837129967145,8.517992871586802,9.700269170029188,8000,207500
30,60.0,6324,3,3,4,6,1927,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,520,520,2,5,520,0.0,0.0,520,0.0,0.0,1,0.0,1,1,2,4,7,0.0,4,1920.0,1,240,2,3,3,49.0,0.0,87.0,0.0,0.0,0.0,0.0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,520.0,6.255750041753367,8.752265313595721,6.255750041753367,60.0,520.0,240.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,81,58,1,1800.0,1,6.255750041753367,7.496097345175956,8.752265313595721,2080,68500
